Client ID,Age,Gender,Annual Income,Investment Amount,Investment Preference,Transaction Frequency,Risk Tolerance,Engagement Score
535,52,Female,184605,110094,Mutual Funds,6,Medium,56
536,62,Male,107661,341233,Mutual Funds,16,Medium,91
537,56,Female,150473,272527,Stocks,7,High,39
538,31,Female,50998,249951,Mutual Funds,5,High,15
539,22,Male,91248,65112,Bonds,9,High,89
540,20,Male,134493,398931,Stocks,19,Medium,18
541,52,Female,53057,145909,Mutual Funds,1,Low,52
542,59,Male,109244,456102,Stocks,8,High,61
543,29,Male,127031,448915,Mutual Funds,4,High,94
544,62,Female,142713,84486,Bonds,17,Low,37
545,63,Female,135887,78528,Real Estate,1,Medium,80
546,48,Female,97173,425033,Real Estate,2,Medium,53
547,32,Male,68734,185875,Bonds,14,Low,12
548,31,Male,92072,104354,Stocks,2,High,81
549,50,Male,124194,214965,Real Estate,1,Low,25
550,65,Female,169741,337422,Mutual Funds,13,High,79
551,21,Male,143272,458561,Mutual Funds,8,Low,25
552,69,Male,97902,18369,Stocks,9,Medium,21
553,54,Female,152247,65428,Stocks,2,Medium,83
554,42,Female,179982,141116,Bonds,17,Medium,88
555,36,Female,86959,70123,Real Estate,6,Medium,7
556,45,Male,126623,474040,Stocks,3,Low,76
557,27,Female,161438,358058,Real Estate,17,Low,49
558,48,Male,78415,143333,Real Estate,6,High,39
559,45,Male,154716,245222,Mutual Funds,8,Low,75
560,29,Female,151209,285208,Stocks,14,High,97
561,45,Female,39907,473551,Bonds,10,Low,49
562,53,Female,125825,205130,Stocks,10,Low,89
563,60,Female,62780,280834,Real Estate,15,Low,34
564,26,Female,65085,400273,Mutual Funds,8,Low,75
565,23,Male,50426,368169,Stocks,11,Medium,16
566,69,Male,37485,435805,Stocks,16,Low,96
567,64,Male,79527,368011,Stocks,3,High,15
568,30,Female,154604,19559,Bonds,15,Medium,40
569,48,Male,121005,411908,Bonds,13,Low,79
570,55,Female,88528,315573,Bonds,11,Low,7
571,44,Female,150631,463954,Bonds,14,High,40
572,40,Male,57799,497461,Mutual Funds,7,Medium,66
573,55,Male,177159,284116,Mutual Funds,19,Medium,70
574,29,Female,168518,46530,Bonds,15,Medium,92
575,56,Male,124817,211145,Real Estate,6,Medium,22
576,28,Female,88260,128297,Bonds,7,High,59
577,43,Male,175949,203250,Bonds,14,Low,5
578,54,Male,185795,268509,Real Estate,4,Low,18
579,68,Male,42943,241932,Stocks,9,Medium,11
580,54,Male,171378,463760,Real Estate,7,High,8
581,67,Male,197856,316827,Real Estate,15,Low,20
582,55,Female,151401,99356,Mutual Funds,3,Medium,75
583,37,Male,181527,396550,Stocks,5,Medium,59
584,68,Male,191046,63896,Real Estate,17,High,91
585,58,Male,57371,366483,Bonds,1,High,93
586,51,Female,128746,416217,Real Estate,1,High,25
587,43,Female,131248,404938,Mutual Funds,16,Medium,58
588,42,Female,165008,287244,Real Estate,14,High,19
589,51,Female,194238,387907,Bonds,11,Medium,2
590,56,Female,55727,415676,Stocks,14,Low,58
591,31,Male,144000,225595,Mutual Funds,8,Medium,66
592,68,Male,93969,66645,Stocks,19,Medium,7
593,32,Male,189440,74551,Mutual Funds,2,Low,51
594,42,Female,98531,204570,Bonds,10,High,95
595,44,Female,69097,271984,Mutual Funds,5,High,33
596,54,Male,196056,448280,Stocks,15,Medium,75
597,60,Female,80859,91069,Stocks,1,Medium,13
598,49,Female,183222,353134,Real Estate,2,Low,10
599,36,Female,183133,53105,Stocks,19,High,59
600,68,Male,190250,10699,Real Estate,17,Low,38
601,39,Male,86790,404138,Stocks,15,Medium,20
602,67,Female,95696,423135,Real Estate,18,Medium,85
603,44,Female,45648,194608,Bonds,8,Low,14
604,41,Female,91779,424724,Real Estate,14,Low,88
605,32,Female,136371,354344,Stocks,8,High,40
606,38,Male,66672,364950,Bonds,8,Low,7
607,68,Female,99109,423494,Mutual Funds,19,High,69
608,55,Male,64593,413078,Stocks,13,High,6
609,31,Male,174858,149670,Real Estate,5,Low,40
610,60,Male,39815,465650,Mutual Funds,10,Low,53
611,38,Female,183038,224547,Real Estate,7,High,99
612,31,Male,174866,131473,Mutual Funds,9,Low,9
613,28,Male,192495,495040,Bonds,14,High,65
614,26,Female,51302,160846,Stocks,6,High,20
615,47,Female,115140,188456,Bonds,10,Medium,6
616,33,Female,188907,269966,Stocks,1,High,96
617,50,Male,103356,435468,Mutual Funds,11,Medium,77
618,38,Female,79282,95585,Bonds,8,Low,39
619,66,Male,158451,92420,Stocks,6,High,21
620,35,Male,151347,280196,Mutual Funds,17,High,37
621,24,Female,53814,88574,Bonds,4,Low,12
622,54,Male,185161,480727,Bonds,6,Low,70
623,31,Male,193818,135171,Bonds,15,Low,15
624,44,Male,111673,236224,Bonds,10,High,21
625,40,Male,81940,124879,Real Estate,17,Low,85
626,55,Female,116796,411485,Mutual Funds,10,Low,92
627,42,Male,66476,466793,Real Estate,5,Medium,81
628,35,Female,187355,283695,Mutual Funds,19,Medium,46
629,58,Male,162841,74915,Mutual Funds,7,High,71
630,64,Male,72278,274805,Mutual Funds,19,Low,87
631,61,Female,45634,200619,Stocks,10,Low,86
632,58,Male,156259,339647,Mutual Funds,19,Medium,10
633,33,Male,172037,100406,Bonds,11,High,82
634,50,Male,188638,196686,Real Estate,3,Low,66
635,24,Male,82196,258043,Bonds,11,High,76
636,54,Male,128679,246575,Bonds,6,Medium,39
637,42,Male,160861,217282,Real Estate,6,Low,22
638,48,Female,49420,353074,Bonds,15,Medium,86
639,62,Female,186308,149603,Stocks,3,Medium,42
640,30,Female,36218,419586,Bonds,11,Medium,86
641,37,Male,154283,266697,Bonds,8,Low,6
642,66,Male,94057,451216,Real Estate,8,High,52
643,31,Male,108609,416781,Bonds,16,Low,37
644,28,Female,172298,391678,Real Estate,3,Medium,84
645,29,Male,153108,399048,Mutual Funds,8,High,6
646,63,Female,40046,445194,Mutual Funds,8,Medium,73
647,36,Male,147462,481157,Stocks,13,Low,29
648,57,Male,139345,146257,Real Estate,1,High,69
649,26,Male,67117,139564,Real Estate,10,Low,51
650,65,Female,159980,194310,Real Estate,5,High,77
651,32,Male,166037,63859,Stocks,5,Medium,27
652,59,Female,47373,311774,Stocks,17,Medium,87
653,61,Male,75452,201896,Bonds,14,Medium,37
654,28,Male,36654,176656,Real Estate,6,Low,46
655,69,Female,192352,6076,Stocks,14,Low,98
656,46,Male,153319,118868,Mutual Funds,12,Medium,25
657,21,Male,135646,170211,Mutual Funds,1,Medium,37
658,24,Male,56583,202682,Real Estate,5,High,23
659,48,Male,124242,173774,Mutual Funds,18,High,92
660,56,Female,167432,267041,Bonds,14,Low,26
661,57,Female,83968,163607,Bonds,7,High,76
662,38,Male,164815,103343,Real Estate,15,Low,52
663,27,Male,168231,461953,Stocks,9,Low,3
664,67,Female,193223,330849,Stocks,15,High,73
665,64,Male,161590,468026,Stocks,16,High,79
666,20,Female,46652,164270,Stocks,9,High,72
667,41,Male,143114,382014,Real Estate,7,Medium,28
668,36,Female,132489,362539,Bonds,7,Medium,90
669,26,Female,107001,195185,Real Estate,17,High,80
670,44,Female,154269,370944,Real Estate,11,Medium,34
671,64,Female,106757,312904,Mutual Funds,6,Low,84
672,23,Male,54395,193912,Bonds,14,Medium,65
673,55,Male,163407,128476,Stocks,15,Medium,88
674,25,Female,131978,302420,Bonds,8,Medium,29
675,50,Female,161572,475770,Mutual Funds,4,Low,4
676,38,Female,154541,66913,Real Estate,1,Low,68
677,63,Female,38083,456244,Bonds,6,High,62
678,58,Male,136598,340752,Mutual Funds,1,Medium,38
679,46,Female,166615,18348,Real Estate,5,Medium,67
680,29,Female,126171,313822,Stocks,19,Low,2
681,45,Female,150423,150024,Bonds,5,Medium,93
682,38,Female,36613,119369,Stocks,5,Low,92
683,58,Female,140033,5318,Stocks,17,Medium,76
684,22,Female,106202,344498,Mutual Funds,12,High,44
685,64,Female,187327,293155,Mutual Funds,7,Low,79
686,32,Male,115666,285931,Real Estate,15,Low,95
687,69,Female,52068,379430,Stocks,19,Low,32
688,47,Female,79057,376304,Mutual Funds,13,Medium,86
689,39,Female,48946,461644,Mutual Funds,12,High,3
690,47,Male,181619,410732,Stocks,19,Low,17
691,27,Male,115237,366176,Real Estate,13,High,93
692,60,Male,35769,170127,Stocks,6,Low,12
693,58,Female,185955,369449,Real Estate,1,High,64
694,20,Female,91340,256366,Real Estate,6,Medium,63
695,22,Female,109199,275896,Mutual Funds,13,Medium,78
696,32,Male,134222,202983,Stocks,13,High,72
697,47,Female,196234,391489,Stocks,13,High,41
698,68,Male,63434,347650,Mutual Funds,4,Medium,2
699,44,Male,52102,195922,Bonds,5,High,53
700,52,Male,51536,377526,Bonds,13,High,34
701,57,Male,134639,103328,Stocks,9,High,88
702,25,Male,80775,153610,Mutual Funds,17,Low,84
703,63,Female,61147,279801,Real Estate,3,High,74
704,64,Female,80526,416059,Real Estate,18,Low,40
705,51,Male,184731,86119,Stocks,15,Medium,71
706,64,Female,134663,288635,Mutual Funds,1,Medium,65
707,66,Female,142180,108010,Stocks,9,Medium,55
708,40,Male,154233,182503,Stocks,6,High,74
709,35,Male,53088,133801,Mutual Funds,18,Medium,51
710,40,Female,98464,199547,Stocks,1,Low,5
711,30,Female,135921,309324,Real Estate,7,Low,56
712,56,Female,89998,285684,Bonds,10,High,21
713,55,Female,70382,207587,Real Estate,6,Low,58
714,54,Male,58184,458851,Bonds,7,Low,73
715,38,Female,181171,12943,Mutual Funds,6,Medium,93
716,39,Male,67739,125730,Stocks,8,Low,31
717,37,Male,157937,276055,Bonds,2,Medium,46
718,66,Female,169461,438470,Mutual Funds,9,Medium,27
719,60,Female,47352,235481,Mutual Funds,9,Low,70
720,68,Female,156788,330144,Mutual Funds,7,Low,31
721,33,Male,147843,74305,Real Estate,9,High,41
722,34,Male,182220,7479,Real Estate,17,High,45
723,50,Male,61828,15112,Bonds,3,Low,36
724,20,Male,98040,376719,Bonds,16,Medium,2
725,22,Female,124279,468483,Real Estate,16,Medium,62
726,35,Male,124430,198684,Bonds,2,High,21
727,42,Male,145957,475113,Bonds,11,Medium,34
728,30,Female,47748,237548,Stocks,16,High,86
729,31,Male,118636,51809,Bonds,15,Medium,13
730,29,Male,194763,265462,Mutual Funds,1,Low,19
731,51,Female,145158,37205,Stocks,17,Low,33
732,35,Male,40246,488321,Bonds,3,Medium,49
733,27,Male,89395,208676,Stocks,19,High,3
734,57,Male,193558,404773,Mutual Funds,7,Low,38
735,31,Male,191412,172170,Bonds,11,High,83
736,43,Female,80300,437006,Stocks,18,Low,71
737,47,Male,164158,115947,Bonds,14,Medium,15
738,27,Female,44860,301970,Stocks,16,Low,38
739,47,Male,47013,420290,Stocks,6,Medium,25
740,55,Female,168479,131201,Mutual Funds,2,High,61
741,45,Female,63542,354835,Mutual Funds,11,Low,86
742,27,Female,54935,121558,Bonds,11,High,87
743,69,Male,79079,369069,Real Estate,10,High,50
744,47,Male,64111,243713,Bonds,4,Medium,10
745,47,Male,86550,238367,Stocks,17,High,50
746,56,Female,106955,101320,Mutual Funds,10,Low,42
747,60,Male,70565,299545,Mutual Funds,9,Medium,71
748,55,Male,49283,409781,Stocks,13,Medium,52
749,46,Male,96470,95236,Real Estate,11,Medium,46
750,36,Male,116916,242879,Mutual Funds,10,High,89
751,28,Female,109552,69702,Real Estate,5,Low,40
752,52,Female,68233,448142,Mutual Funds,3,Low,58
753,39,Male,52695,216945,Stocks,4,Low,24
754,32,Male,156440,147184,Bonds,3,Medium,69
755,47,Male,111257,84297,Bonds,10,Medium,85
756,67,Female,31505,375471,Real Estate,13,Low,40
757,48,Male,166435,407101,Bonds,5,High,20
758,32,Female,73614,399592,Stocks,13,Medium,29
759,65,Female,31010,142011,Bonds,1,Low,37
760,54,Male,160560,178021,Real Estate,11,High,20
761,25,Male,180933,138918,Stocks,3,Medium,18
762,37,Male,185197,77353,Stocks,17,Medium,4
763,24,Female,170441,12430,Mutual Funds,19,Medium,11
764,66,Female,99393,162400,Mutual Funds,13,Low,64
765,44,Male,187743,147223,Bonds,16,Medium,86
766,21,Female,94512,458013,Real Estate,18,Medium,52
767,29,Male,128026,163691,Stocks,19,High,43
768,49,Male,105656,301628,Bonds,6,Low,14
769,69,Female,127686,129506,Bonds,7,High,45
770,64,Female,45489,163736,Mutual Funds,15,Medium,28
771,24,Female,89789,142852,Bonds,5,Low,4
772,52,Female,99925,204939,Bonds,16,Low,16
773,20,Male,79703,33604,Mutual Funds,6,Medium,38
774,37,Male,106625,112385,Bonds,3,Low,63
775,51,Male,137535,22762,Bonds,12,Low,23
776,66,Female,33051,386416,Stocks,4,High,77
777,68,Male,199162,159837,Bonds,3,Low,20
778,30,Female,58805,199798,Mutual Funds,16,Low,69
779,40,Female,124978,173115,Mutual Funds,16,High,83
780,45,Female,74557,223530,Stocks,19,Medium,21
781,44,Male,163627,457267,Mutual Funds,15,High,42
782,41,Female,80241,356374,Mutual Funds,9,Medium,69
783,46,Female,157838,146628,Mutual Funds,2,Medium,14
784,68,Female,95994,346235,Bonds,6,Medium,70
785,32,Female,144005,119919,Stocks,14,High,5
786,52,Female,46066,135731,Real Estate,9,Medium,24
787,53,Female,165793,15004,Stocks,10,High,93
788,60,Female,107982,195028,Stocks,18,High,29
789,54,Female,36304,370870,Stocks,15,Medium,2
790,20,Female,72967,156882,Real Estate,4,Medium,6
791,40,Female,108763,460216,Real Estate,5,High,34
792,67,Female,70462,212796,Mutual Funds,6,High,76
793,25,Female,150356,5247,Bonds,15,Medium,22
794,47,Male,101834,418978,Mutual Funds,2,Medium,4
795,36,Male,141023,379046,Mutual Funds,16,Medium,6
796,24,Female,147771,50995,Real Estate,5,High,67
797,50,Female,105842,326567,Mutual Funds,4,High,77
798,24,Female,32589,215419,Mutual Funds,1,High,63
799,57,Male,155023,205349,Real Estate,8,Medium,87
800,22,Male,198150,66969,Stocks,10,Low,99
801,42,Male,84918,296196,Stocks,15,Low,90
802,56,Female,174673,316358,Real Estate,2,Low,73
803,56,Female,37711,254983,Bonds,19,Low,87
804,29,Female,89430,170391,Mutual Funds,12,Low,68
805,29,Female,132605,470058,Stocks,10,High,34
806,38,Male,33970,204613,Real Estate,12,Medium,72
807,36,Female,99535,73858,Bonds,9,Medium,34
808,40,Male,116570,479760,Mutual Funds,8,Medium,57
809,33,Male,151315,45765,Real Estate,2,Medium,37
810,28,Female,197248,423086,Real Estate,7,Medium,6
811,65,Male,142111,148538,Real Estate,4,Low,71
812,20,Male,71730,312428,Mutual Funds,19,Medium,45
813,64,Male,174457,317178,Stocks,8,Medium,41
814,32,Male,153252,300305,Mutual Funds,13,Low,5
815,23,Female,167022,466491,Mutual Funds,3,Medium,60
816,20,Female,184470,196883,Stocks,5,Low,67
817,68,Male,186349,238543,Real Estate,8,Low,17
818,59,Female,187833,58565,Bonds,2,High,83
819,51,Male,93944,328458,Bonds,10,Medium,65
820,53,Female,192605,386522,Stocks,16,Medium,55
821,47,Female,137437,189698,Stocks,4,Medium,9
822,50,Female,156794,476946,Real Estate,14,Low,4
823,27,Female,102123,205839,Bonds,3,High,42
824,58,Female,52880,319073,Bonds,10,Medium,46
825,45,Male,117829,229876,Real Estate,13,Low,74
826,53,Female,162633,465153,Stocks,5,Low,96
827,22,Male,83205,13086,Stocks,17,Low,1
828,69,Male,136948,460798,Real Estate,17,Low,87
829,31,Female,89810,366353,Stocks,11,High,17
830,20,Male,143089,464281,Mutual Funds,19,High,94
831,63,Female,94482,438995,Stocks,18,Low,91
832,24,Male,99192,159534,Mutual Funds,17,Medium,79
833,49,Male,117154,183841,Bonds,11,High,7
834,49,Female,116066,123409,Bonds,15,Medium,97
835,36,Female,189402,191950,Stocks,8,Medium,5
836,67,Female,177211,153028,Real Estate,12,High,52
837,66,Female,158514,349707,Stocks,17,Medium,98
838,42,Male,62977,380356,Real Estate,5,High,53
839,34,Female,34983,484207,Bonds,4,High,3
840,56,Male,79029,258831,Bonds,11,Medium,62
841,40,Male,182401,110317,Bonds,8,Medium,32
842,33,Male,152668,243860,Real Estate,16,Low,2
843,21,Male,197806,442771,Real Estate,16,High,80
844,30,Male,72837,50602,Bonds,3,Medium,81
845,58,Male,147512,141677,Stocks,12,High,53
846,57,Female,96786,343357,Real Estate,13,Low,12
847,53,Male,34758,153010,Mutual Funds,1,Low,5
848,57,Male,132667,117355,Bonds,4,Low,4
849,69,Male,138119,457718,Real Estate,6,Low,56
850,53,Female,130157,319689,Bonds,5,Low,80
851,37,Female,112673,179606,Mutual Funds,5,Low,82
852,49,Male,127639,375864,Stocks,10,Low,64
853,34,Female,182904,20009,Mutual Funds,19,Low,45
854,46,Male,162940,297390,Stocks,18,High,60
855,53,Female,144869,33185,Stocks,2,Medium,20
856,57,Male,49728,493047,Real Estate,16,High,53
857,52,Female,133542,392012,Stocks,15,High,73
858,43,Female,123565,227127,Stocks,5,Medium,16
859,34,Female,189255,353632,Stocks,9,Medium,99
860,49,Male,180012,51642,Bonds,5,Low,93
861,61,Male,155019,14185,Real Estate,5,Medium,30
862,36,Male,166352,69366,Real Estate,9,High,20
863,24,Female,132548,418059,Stocks,9,Low,86
864,48,Female,163236,284649,Bonds,2,High,87
865,23,Male,151289,295166,Stocks,7,Medium,52
866,29,Female,159068,459825,Real Estate,1,High,36
867,36,Male,109624,190333,Real Estate,2,High,22
868,29,Male,179477,152511,Real Estate,12,Low,1
869,36,Male,32821,347340,Real Estate,6,Low,21
870,39,Male,85090,79385,Bonds,19,High,48
871,43,Female,183588,231236,Mutual Funds,16,Medium,83
872,24,Female,171545,226443,Mutual Funds,4,Low,72
873,53,Female,76454,75272,Bonds,18,High,5
874,25,Male,134273,171449,Stocks,5,Low,40
875,21,Female,134472,8909,Real Estate,18,Low,93
876,32,Male,185870,150939,Real Estate,6,Medium,82
877,62,Male,161935,200757,Real Estate,14,High,93
878,62,Male,46148,399010,Bonds,17,High,79
879,67,Male,116545,350625,Bonds,18,High,45
880,30,Male,84459,63527,Real Estate,10,High,31
881,66,Male,114224,151441,Real Estate,19,High,15
882,42,Female,96189,245209,Stocks,18,Low,58
883,35,Female,169201,290951,Mutual Funds,4,Low,53
884,50,Female,121954,15856,Bonds,15,Low,45
885,30,Female,53118,142867,Mutual Funds,6,Low,67
886,35,Male,161515,230993,Real Estate,6,Medium,42
887,27,Male,188113,167135,Mutual Funds,3,Medium,97
888,23,Female,119379,197023,Mutual Funds,9,High,24
889,59,Female,51053,436476,Bonds,11,Medium,38
890,23,Female,126384,408365,Bonds,5,Low,51
891,44,Female,198276,359349,Stocks,14,Low,24
892,22,Female,147545,162400,Real Estate,2,Low,77
893,51,Female,156675,370447,Stocks,19,Low,91
894,22,Female,123749,256958,Bonds,8,Low,33
895,46,Female,169363,239573,Stocks,13,High,19
896,48,Male,46285,74098,Mutual Funds,19,High,25
897,51,Male,91589,121382,Mutual Funds,5,Low,70
898,69,Male,43944,431839,Bonds,15,High,97
899,38,Male,131041,440471,Mutual Funds,4,Medium,89
900,40,Female,118876,386587,Real Estate,4,Medium,87
901,24,Male,125561,434605,Bonds,18,Low,49
902,37,Female,84391,402422,Real Estate,19,High,17
903,47,Male,31607,497558,Bonds,9,Low,21
904,61,Female,32953,199637,Bonds,15,High,43
905,41,Female,74941,370044,Mutual Funds,12,Low,84
906,40,Male,91683,396755,Bonds,4,Low,76
907,25,Male,139588,288041,Bonds,3,Low,77
908,20,Female,152080,477903,Stocks,5,Medium,82
909,24,Female,41154,140442,Mutual Funds,17,High,22
910,60,Female,155542,160117,Real Estate,5,High,63
911,31,Male,170119,92236,Bonds,4,Medium,24
912,45,Male,118529,368895,Real Estate,7,Medium,33
913,65,Female,44323,485986,Stocks,7,High,67
914,53,Male,67693,389062,Bonds,7,High,81
915,68,Female,119170,450800,Real Estate,17,Low,96
916,33,Male,187364,53671,Mutual Funds,15,Low,17
917,45,Male,75111,413542,Stocks,7,High,48
918,64,Male,69491,370677,Stocks,15,High,44
919,46,Male,79336,203849,Real Estate,4,Low,25
920,28,Male,46905,166711,Bonds,2,Medium,72
921,45,Female,60273,65874,Bonds,13,High,99
922,66,Female,155191,437982,Mutual Funds,12,High,60
923,41,Male,145936,157350,Mutual Funds,10,Medium,29
924,66,Female,187306,375603,Bonds,19,Medium,12
925,49,Female,96538,470196,Stocks,15,Medium,9
926,62,Male,134570,204623,Mutual Funds,17,High,90
927,67,Female,193645,478655,Mutual Funds,6,High,86
928,36,Male,123339,175655,Stocks,5,High,53
929,45,Female,151132,360823,Bonds,13,Low,61
930,55,Female,158993,393894,Real Estate,14,Medium,31
931,20,Female,41330,75400,Mutual Funds,14,Medium,48
932,27,Female,102553,14676,Stocks,15,Low,94
933,68,Female,177083,271378,Mutual Funds,16,Low,79
934,54,Female,113537,419556,Stocks,10,Low,47
935,34,Female,90985,117451,Mutual Funds,1,Low,33
936,66,Male,47044,351403,Bonds,11,Medium,67
937,41,Male,199364,144598,Stocks,7,Low,98
938,33,Male,152304,470594,Real Estate,17,Low,64
939,45,Male,166322,301770,Real Estate,4,Medium,17
940,47,Female,53289,6207,Mutual Funds,7,Medium,44
941,42,Female,63087,396474,Real Estate,3,Medium,5
942,33,Female,105952,87844,Mutual Funds,14,Medium,94
943,43,Male,66368,460636,Stocks,18,High,62
944,21,Male,150648,57097,Stocks,18,High,63
945,64,Male,100815,125069,Real Estate,1,High,79
946,45,Female,120693,462630,Real Estate,6,High,39
947,33,Male,88900,403645,Bonds,9,Medium,72
948,26,Female,45494,320735,Stocks,2,High,42
949,22,Male,146486,405807,Real Estate,8,Low,92
950,66,Female,186405,116248,Real Estate,4,Low,21
951,42,Male,63050,436876,Real Estate,10,Low,47
952,65,Female,127799,82313,Mutual Funds,1,High,74
953,62,Male,161016,371393,Bonds,11,High,28
954,66,Male,118257,45459,Stocks,9,Low,21
955,64,Female,78070,476300,Real Estate,19,High,28
956,37,Female,35166,369475,Real Estate,11,Medium,86
957,57,Male,168193,246832,Real Estate,4,High,19
958,54,Female,175749,198171,Mutual Funds,5,Low,63
959,34,Male,117409,107599,Stocks,17,Low,52
960,44,Female,67664,461064,Real Estate,18,High,38
961,56,Male,159926,233663,Real Estate,5,High,46
962,47,Female,31293,83405,Mutual Funds,18,Low,24
963,29,Male,183515,94399,Mutual Funds,17,Low,92
964,58,Male,79212,402877,Bonds,3,High,45
965,36,Male,105276,311946,Bonds,11,High,77
966,58,Female,42559,285926,Stocks,17,Low,9
967,41,Male,95231,447395,Bonds,8,Low,9
